BOR;AN;nofinesset;nofinessej;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_F10;BLOCS_G10;BLOCS_H10;BLOCS_I10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_F11;BLOCS_G11;BLOCS_H11;BLOCS_I11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_F12;BLOCS_G12;BLOCS_H12;BLOCS_I12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_F13;BLOCS_G13;BLOCS_H13;BLOCS_I13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_F14;BLOCS_G14;BLOCS_H14;BLOCS_I14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15;BLOCS_F15;BLOCS_G15;BLOCS_H15;BLOCS_I15
BLOCS;2014;640780268;640000113;1;4;1;;;;;;;1;;5;1;4;1;;;10;;;782;9053;9835;2301;177;;;;2;0;0;0;0;;;;;;0;0;0;0;;;;;;37;12;49;0;;;;;;18;1;19;9;;;;;;0;1;1;0;13;;;;
BLOCS;2014;640780409;640000154;1;;;;;;;;;1;;1;;;1;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BLOCS;2014;640780433;640012209;1;4;1;0;;1;;1;;1;;7;1;;1;;;12;;;5023;3246;8269;6154;;;;;;0;0;0;0;;;;;;11;0;11;2;;;;;;651;65;716;0;;;;;;4203;2497;6700;3747;;;;;;59;31;90;8;;;;;
BLOCS;2014;640780482;640012209;1;4;;1;;;;2;;0;;7;;;1;;;14;;;3538;2352;5890;4884;293;4;2;3;2;311;292;603;486;;3;4;1;1;0;0;0;0;;0;0;;0;334;0;334;0;;;;;;1099;6043;7142;4287;;;1;1;2;10;105;115;31;;;;;
BLOCS;2014;640780490;640000212;1;8;0;0;0;0;0;1;0;1;0;10;0;;1;;;15;;;4587;6415;11002;7670;;3;0;2;6;0;0;0;0;;;;;;0;0;0;0;;;;;;25;12;37;0;;;;;;546;2183;2729;1501;;;;;;5;3;8;2;;;;;
BLOCS;2014;640780557;640000238;;0;;0;;0;;1;;3;;4;;;0;;;0;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;13;0;13;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;640780672;640000337;;;;;;;;;;1;;1;;;;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;640780748;640000360;2;5;2;0;0;0;0;1;0;0;0;6;2;3;2;1;0;15;1;0;3008;7217;10225;4782;;;;;;2;1;3;3;;;;;;38;0;38;0;;;;;;17;0;17;0;;;;;;962;2143;3105;1674;;;;;;3;8;11;1;;;;;
BLOCS;2014;640780789;640012209;1;3;0;0;0;0;0;0;0;0;0;3;0;;1;0;;6;;;2484;1378;3862;3699;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;3;0;3;0;;;;;;8;0;8;2;;;;;;0;0;0;0;;;;;
BLOCS;2014;640780938;640000451;1;6;;0;;1;;2;;1;;10;;;1;;;13;;;5573;4435;10008;8398;;;;;;1;0;1;1;;;;;;0;0;0;0;;;;;;131;36;167;0;;;;;;1872;3152;5024;3459;;;;;;3;15;18;16;;;;;
BLOCS;2014;640780946;640000469;1;9;2;1;;1;;1;;1;;13;2;;1;;;19;;;7232;5291;12523;10334;;;;;;765;231;996;477;;;;;;1;0;1;0;;;;;;1;0;1;0;;;;;;2561;4286;6847;4793;;;;;;55;68;123;6;;;;;
BLOCS;2014;640780987;640000493;1;3;0;1;1;0;0;1;0;0;0;5;1;0;1;0;0;6;0;0;1404;1584;2988;2324;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;202;946;1148;784;;;;;;0;4;4;2;;;;;
BLOCS;2014;640781225;640000568;1;1;;;;2;2;2;;;;5;2;;1;;;3;;;132;2;134;5;;;;;;0;0;0;0;;;;;;682;4;686;464;;;;;;75;2;77;0;;;;;;61;25;86;7;;;;;;0;0;0;0;;;;;
BLOCS;2014;640787156;640001699;1;0;;0;;0;;1;;0;;1;;1;1;0;1;2;0;2;7;484;491;230;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;44;212;256;131;;;;;;0;0;0;0;;;;;
BLOCS;2014;650000045;650780158;1;4;;1;;4;;2;;1;;12;;;1;;;4;;;911;756;1667;1362;813;1;4;0;1;141;107;248;83;;6;10;1;1;109;0;109;1;;0;0;0;0;24;0;24;0;;0;0;0;0;372;607;979;567;452;0;0;0;0;1;4;5;0;;;;;
BLOCS;2014;650000417;650783160;4;9;2;1;;4;;2;;;;16;2;;1;;;12;;;5566;4183;9749;4792;4227;28;16;14;17;592;320;912;421;20;8;11;4;4;381;106;487;2;12;3;0;1;2;42;19;61;0;0;0;0;0;0;1600;1537;3137;757;1260;0;0;0;0;4;1;5;1;254;0;0;0;0
BLOCS;2014;650002579;650000243;1;8;;;;;;1;;;;9;;;1;;;12;;;4976;6487;11463;8020;539;9;;1;2;0;0;0;0;;;;;;0;0;0;0;;;;;;317;18;335;0;;1;;;;1753;1684;3437;2531;1;2;;4;6;0;3;3;0;;;;;
BLOCS;2014;650780679;650000243;2;4;4;;;1;1;1;1;;;6;6;;1;1;;8;8;;1659;888;2547;1714;6;11;7;3;4;1247;140;1387;222;;2;3;2;1;831;19;850;643;;4;2;;;79;8;87;0;;;1;;;848;1974;2822;1606;;;17;;;28;31;59;11;;;;;
BLOCS;2014;650784218;650780174;1;3;3;0;;1;;2;;1;;7;3;;1;;;5;;;1517;1701;3218;2247;168;2;0;5;17;5;38;43;17;;;;;;0;0;0;0;;;;;;1;0;1;0;;;;;;349;428;777;427;153;;;;;0;4;4;1;4;;;;
BLOCS;2014;660000084;660780180;2;13;1;1;1;2;1;1;;0;;17;3;14;1;1;;17;3;;6804;2821;9625;7166;;;;;;1504;1520;3024;935;;;;;;1153;10;1163;179;;;;;;368;30;398;0;;;;;;3807;1492;5299;2209;;;;;;109;50;159;16;;;;;
BLOCS;2014;660006305;660006297;1;12;;;;;;2;;0;;14;;;2;;;21;;;5629;11295;16924;13151;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;1123;3969;5092;2792;;;;;;47;337;384;6;;;;;
BLOCS;2014;660780628;660000282;1;3;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;5;0;0;787;2196;2983;1704;906;1;0;3;0;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;166;1019;1185;574;;;;;;0;0;0;0;;;;;
BLOCS;2014;660780669;660000324;;5;;1;1;;;1;;1;;8;1;;2;;;10;;;1439;2203;3642;2293;;;;;;349;369;718;546;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;22;1800;1822;889;;;;;;1;8;9;0;;;;;
BLOCS;2014;660780776;660000399;1;3;3;;;0;;1;1;0;0;4;4;;1;1;;5;5;;1610;703;2313;2214;;;;;;0;0;0;0;;;;;;1;0;1;1;;;;;;0;0;0;0;;;;;;672;1219;1891;964;;;;;;1;0;1;0;;;;;
BLOCS;2014;660780784;660000407;3;8;;1;;3;;2;;1;;15;;2;3;;;16;;;7255;3477;10732;8591;;;;;;741;197;938;447;;;;;;2395;77;2472;2131;;;;;;658;43;701;0;;;;;;906;5714;6620;3734;;;;;;9;93;102;11;;;;;
BLOCS;2014;660790387;660790379;3;15;;;;1;;3;;1;;20;;;3;;;26;;;6728;9987;16715;12024;;;;;;0;0;0;0;;;;;;24;0;24;3;;;;;;22;0;22;0;;;;;;4579;4699;9278;5103;;;;;;6;9;15;6;;;;;
BLOCS;2014;670000025;670780055;;21;1;0;;7;0;9;0;0;;37;1;;3;1;;43;8;12;14506;3755;18261;13214;6028;22;267;5;18;0;0;0;0;0;0;0;0;0;2232;248;2480;305;5;7;19;2;2;934;190;1124;695;87;4;15;1;0;7568;917;8485;4037;2213;10;29;29;7;164;60;224;65;1259;0;0;0;0
BLOCS;2014;670000033;670780063;3;3;;0;;1;;1;;1;;6;;1;1;;;5;;;1104;484;1588;907;115;;;;;0;0;0;0;;;;;;2;0;2;2;;;;;;7;0;7;0;0;;;;;69;8;77;16;56;;;;;1;0;1;0;0;;;;
BLOCS;2014;670000082;670780147;1;5;1;1;1;1;;1;;1;;9;2;;2;;;11;;;2949;3836;6785;5460;22;;123;;1;997;330;1327;468;;;2;;;0;0;0;0;;;;;;1;0;1;0;;;;;;1818;4759;6577;3860;21;;25;;;92;92;184;35;;;2;;
BLOCS;2014;670000157;670780337;3;8;;1;;1;;1;;0;;11;;;1;;;14;;;5455;3291;8746;6739;;8;80;4;10;1300;432;1732;520;;22;32;5;3;1208;46;1254;2;;2;14;0;0;332;177;509;0;;0;5;1;0;2164;1826;3990;1755;;0;8;0;1;13;68;81;0;;0;0;0;0
BLOCS;2014;670000165;670780345;4;4;1;0;;0;;1;;0;;5;1;0;1;;;10;;;2790;2301;5091;3803;;;;;;637;239;876;304;;;;;;5;0;5;0;;;;;;1;0;1;0;;;;;;1286;751;2037;585;;;;;;6;8;14;2;;;;;
BLOCS;2014;670000272;670780543;1;2;1;1;1;0;;1;1;0;;4;3;;1;1;;5;1;;1138;1234;2372;1870;;8;2;2;5;249;77;326;103;;2;2;0;0;5;0;5;1;;0;0;0;0;1;0;1;0;;0;0;0;0;577;387;964;380;;0;0;0;0;1;16;17;0;;0;0;0;0
BLOCS;2014;670000397;670780691;3;4;1;1;1;0;0;2;1;0;0;7;3;;1;1;;12;1;;2458;1187;3645;3129;;5;21;2;8;855;285;1140;256;;2;5;0;2;0;0;0;0;;;;;;0;0;0;0;;;;;;892;1173;2065;1240;;;;;;2;13;15;2;;;;;
BLOCS;2014;670009109;670780055;;6;1;;;;;;;;;6;1;;1;1;;8;;;2961;3863;6824;5695;4003;8;21;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0
BLOCS;2014;670013325;670013317;1;0;;;;;;2;;;;2;;;1;;;4;;;0;2;2;2;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;5219;5219;2953;;;;;;0;0;0;0;;;;;
BLOCS;2014;670013341;670013333;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;;4;0;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;2369;2369;1524;;;;;;0;0;0;0;;;;;
BLOCS;2014;670014430;670001734;1;;;;;2;;;;;;2;;;;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;1247;12;1259;1090;;;1;;3;0;0;0;0;2;12;;4;;0;0;0;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;670016237;670016211;1;8;1;;;1;;2;;1;;12;1;;1;;;8;;;5996;10384;16380;12283;;3;237;1;1;0;0;0;0;;;;;;36;1;37;0;;;;;;9;0;9;0;;;;;;1817;7684;9501;4751;;;;;;14;54;68;39;;;;;
BLOCS;2014;670780113;670780055;1;4;;1;1;;;0;;0;;5;1;;1;1;;10;;;1198;1370;2568;1951;78;2;30;1;2;837;1212;2049;795;431;7;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;364;457;366;612;0;20;0;0;0;8;8;0;8;0;0;0;0
BLOCS;2014;670780121;670013754;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BLOCS;2014;670780162;670000108;1;10;1;;;;;1;;;;11;1;;6;;;4;;;5944;13765;19709;17034;;49;159;43;32;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;736;3725;4461;2395;;;20;;1;1;6;7;6;;;;;
BLOCS;2014;670780170;670000116;1;7;0;0;0;2;0;1;0;1;0;11;0;0;2;0;0;19;0;0;8500;3510;12010;10148;51;3;34;;;0;1;1;1;;;;;;1247;12;1259;1090;;1;1;;2;1417;60;1477;0;;1;;1;;520;5013;5533;2961;;;5;;;51;13;64;9;;;;;
BLOCS;2014;670780188;670014604;2;4;;;;0;;1;;1;;6;;;1;;;12;;;2986;2822;5808;3627;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;1;0;1;0;;;;;;2224;2707;4931;2741;;;;;;46;7;53;2;;;;;
BLOCS;2014;670780212;670014604;2;4;;1;;1;;1;;1;;8;;;1;;;18;;;3881;2624;6505;5354;;;;;;923;93;1016;550;;;;;;4;0;4;4;;;;;;46;306;352;0;;;;;;1570;2988;4558;2769;;;;;;4;36;40;0;;;;;
BLOCS;2014;670780378;670000785;1;6;0;0;0;1;0;2;0;1;0;10;0;;2;0;1;20;0;0;2702;5831;8533;7516;353;1;4;3;3;0;0;0;0;;;;;;0;0;0;0;;;;;;0;46;46;0;;;;;;1322;5411;6733;3958;42;;;;;2;8;10;6;;;;;
BLOCS;2014;670780386;670000199;1;3;;0;;1;;0;;0;;4;;1;1;;;9;;;2420;6409;8829;6209;212;1;16;;;0;0;0;0;;;;;;4;0;4;0;;;;;;343;1;344;0;;;;;;943;1196;2139;1492;2;3;3;1;;2;9;11;7;1;;;;
BLOCS;2014;670783273;670780055;;24;1;2;1;1;1;3;;0;;30;3;;4;1;;41;16;;16369;3206;19575;15688;9962;51;188;10;26;895;889;1784;843;129;14;16;3;1;49;0;49;41;0;0;3;0;0;205;3;208;112;9;4;0;0;1;3755;1158;4913;1706;4254;3;8;0;1;54;49;103;0;27;0;1;0;0
BLOCS;2014;670797539;670014604;0;;;;;;;;;;;;;;;;;;;;3;0;3;1;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;7;0;7;1;;;;;;0;0;0;0;;;;;
BLOCS;2014;670798636;670014604;1;2;;;;;;1;;0;;3;;;1;;;4;;;124;443;567;526;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;308;1421;1729;952;;;;;;1;0;1;1;;;;;
BLOCS;2014;680000320;680000643;3;8;;1;;2;;1;;0;;12;;;2;;;16;;;3812;9865;13677;9406;;;;;;1075;83;1158;509;;;;;;1401;3;1404;1213;;;;;;51;1;52;0;;;;;;452;425;877;576;;;;;;16;70;86;1;;;;;
BLOCS;2014;680000494;680000643;3;10;;0;;1;;3;;0;;14;;;2;;;28;;;8798;8050;16848;15682;;;;;;0;0;0;0;;;;;;1;0;1;1;;;;;;558;6;564;0;;;;;;3702;7807;11509;7420;;;;;;36;49;85;7;;;;;
BLOCS;2014;680000544;680000395;1;2;1;1;1;0;;1;;0;;4;2;;1;;;6;;;1664;473;2137;1892;;4;2;0;4;318;109;427;161;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;531;513;1044;559;;;;;;1;12;13;0;;;;;
BLOCS;2014;680000601;680000437;1;3;1;0;;0;;0;;0;;3;1;;1;1;;5;5;;863;1382;2245;1306;;;;;;309;133;442;138;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;401;524;925;548;;;;;;1;3;4;1;;;;;
BLOCS;2014;680000627;680000486;2;3;1;1;1;;;;;;;4;2;;1;;;5;;;1208;440;1648;1284;;;;;;2208;1153;3361;956;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;680000684;680000973;2;18;2;;;6;;11;;6;;41;2;;3;1;;33;7;;13545;6916;20461;11449;14044;39;20;12;17;;;;0;0;0;0;0;0;523;8;531;10;0;4;9;1;4;317;7;324;0;57;2;0;4;2;5014;1554;6568;3199;3005;4;37;1;6;56;49;105;30;4;0;0;0;0
BLOCS;2014;680000700;680001005;1;;;;;;;;;;;;;2;1;;;5;;;7;714;721;626;;;;;;0;19;19;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;47;8;55;9;;;;;;0;0;0;0;;;;;
BLOCS;2014;680001195;680016011;3;8;;1;;2;;2;;0;;13;;;1;;;14;;;3265;5850;9115;7277;7;5;6;;3;504;31;535;177;;;;;;1044;3;1047;58;;;;;;291;1;292;0;;;;;;572;5038;5610;3371;2457;;;;;;;;;;;;;
BLOCS;2014;680001245;680000973;1;4;1;1;1;;;;;;;5;2;;2;;;10;;;1631;1266;2897;2395;2261;4;0;0;1;1467;584;2051;674;0;5;9;0;2;0;0;0;0;;;;;;2;0;2;0;;;;;;168;352;520;317;;;;;;10;18;28;0;;;;;
BLOCS;2014;680004546;680000486;5;15;3;;;3;;1;;2;;21;3;;2;;;22;;;11466;5088;16554;11986;;;;;;0;0;0;0;;;;;;1210;7;1217;30;;;;;;414;5;419;0;;;;;;5041;2548;7589;4024;;;;;;34;66;100;13;;;;;
BLOCS;2014;680020088;680020062;1;4;;0;;0;;2;;0;;6;;0;1;;;8;;;2325;2316;4641;4027;;;;1;1;87;11;98;54;;;;2;;139;0;139;0;;;;;;6;0;6;0;;;;;;1042;1959;3001;2096;;;;;;7;35;42;4;;;;;
BLOCS;2014;690000013;690780036;1;1;;1;1;;;1;;;;3;1;;1;;;4;;;72;61;133;72;131;0;0;0;0;646;157;803;259;2;;;2;2;12;0;12;6;;;;;;0;0;0;0;;;;;;377;573;950;447;282;0;0;0;0;0;3;3;2;;;;;
BLOCS;2014;690000021;690780044;1;1;1;1;1;0;;0;;0;;2;2;;1;1;;4;4;;155;117;272;200;;;;;;809;326;1135;517;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;44;129;173;122;;;;;;0;23;23;0;;;;;
BLOCS;2014;690000088;690780101;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BLOCS;2014;690000245;690780432;1;0;;;;0;;0;;0;;0;;;0;;;0;;;9;0;9;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;2;0;2;0;;;;;;36;0;36;0;;;;;;2;0;2;0;;;;;
BLOCS;2014;690000427;750721334;1;3;;;;;;;;;;3;;;1;;;6;;;1402;17;1419;1349;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;690000575;690782222;3;8;;1;;2;;2;;0;;13;;;1;;;12;;;5778;3804;9582;7584;;;;;;1136;365;1501;624;;;;;;637;8;645;2;;;;;;198;10;208;0;;;;;;2491;2255;4746;2616;;;;;;26;93;119;9;;;;;
BLOCS;2014;690000625;690782271;1;0;;0;;;;0;;;;0;;2;0;;1;0;;3;183;71;254;53;;;;;;0;80;80;44;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;210;379;589;330;;;;;;0;0;0;0;;;;;
BLOCS;2014;690000880;690783220;3;10;0;0;0;2;0;1;0;2;0;15;0;0;2;;;11;;;5678;2054;7732;4851;;;;;;0;0;0;0;;;;;;12;11;23;0;;;;;;157;1;158;0;;;;;;1010;806;1816;883;;;;;;255;54;309;4;;;;;
BLOCS;2014;690007539;690781810;2;14;3;1;1;0;;0;;0;;15;4;;3;2;;22;10;;7823;4607;12430;10840;51;40;9;9;12;2338;1568;3906;1685;689;3;4;2;1;3;0;3;0;;;;;;15;16;31;0;;;;;;1567;1075;2642;1266;1661;;;;;49;119;168;3;254;;;;
BLOCS;2014;690022959;690000732;1;6;;2;2;0;;0;;0;;8;2;;1;;;14;;;2349;3866;6215;5447;;0;0;8;0;1328;829;2157;1888;;6;11;2;4;0;0;0;0;;;;;;4;10;14;0;;;;;;70;652;722;645;;;;;;6;61;67;2;;;;;
BLOCS;2014;690023239;690000146;3;11;0;0;0;0;0;1;;0;0;12;0;2;2;0;1;20;;5;11769;12283;24052;19452;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;18;18;36;0;;;;;;94;954;1048;637;;;;;;26;2;28;3;;;;;
BLOCS;2014;690023411;690000252;1;15;1;0;;1;;4;;1;;21;1;;2;;;34;;;14246;8932;23178;20091;;;;;;2;11;13;12;;;;;;1;5;6;0;;;;;;356;117;473;0;;;;;;4149;10330;14479;9256;;;;;;13;103;116;19;;;;;
BLOCS;2014;690029186;690027099;1;0;0;0;0;0;0;2;0;0;0;2;0;;1;0;;4;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;3143;3143;2060;;;;;;0;0;0;0;;;;;
BLOCS;2014;690780093;750821092;1;4;;;;0;;1;;0;;5;;;1;;;11;;;3366;2258;5624;3861;;;;2;0;;;;;;;;;;25;1;26;15;;;;;;13;;13;;;;;;;850;303;1153;395;;;;;;20;12;32;2;;;;;
BLOCS;2014;690780200;690000112;1;5;;;;;;1;;;;6;;;1;;;6;;;762;761;1523;1448;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;2;0;2;0;;;;;;0;0;0;0;;;;;
BLOCS;2014;690780226;690039870;1;2;0;0;0;0;0;0;0;1;0;3;0;;1;0;;3;;;555;2979;3534;2542;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;16;16;0;;;;;
BLOCS;2014;690780259;690030457;1;5;;;;;;;;0;;5;;;1;;;7;;;2964;7078;10042;8096;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;0;3;3;0;;;;;
BLOCS;2014;690780358;690000195;1;10;0;1;1;1;0;2;0;0;;14;1;;1;0;;19;;;6378;8968;15346;12681;405;2;11;;1;1658;189;1847;755;;10;7;;10;0;0;0;0;;;;;;4;52;56;0;;;;;;1354;5737;7091;4321;1380;;1;;;47;23;70;55;;;;;
BLOCS;2014;690780366;690000203;1;10;;0;;0;;2;;0;;12;;;1;;;14;;;5183;8603;13786;9552;;;;;;4;4;8;6;;;;;;0;0;0;0;;;;;;63;3;66;0;;;;;;1356;2113;3469;2402;;;;;;2;16;18;10;;;;;
BLOCS;2014;690780382;690006598;1;4;;;;0;;0;;0;;4;;;1;;;6;;;3476;2916;6392;4899;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;293;43;336;0;;;;;;532;2384;2916;2000;;;;;;4;27;31;0;;;;;
BLOCS;2014;690780390;690000229;;6;1;;;1;1;3;1;;;10;3;;1;;;12;;;4031;3797;7828;6894;;;;;;331;47;378;200;;;;;;611;0;611;387;;;;;;122;0;122;0;;;;;;1345;2894;4239;2194;;;;;;2;12;14;1;;;;;
BLOCS;2014;690780416;690031190;3;6;1;1;1;1;0;3;0;1;0;12;2;0;1;0;0;15;0;0;3434;2700;6134;4902;;;;;;1141;217;1358;497;;;;;;29;2;31;1;;;;;;311;12;323;0;;;;;;1540;2703;4243;2861;;;;;;10;46;56;0;;;;;
BLOCS;2014;690780549;750043994;;;;;;;;;;1;;1;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BLOCS;2014;690780648;690036900;2;10;;;;2;;2;;;;14;;2;1;;1;18;;6;9441;8894;18335;16386;368;54;193;26;43;0;3;3;3;;;;;;12308;35;12343;953;;3;2;;2;564;10;574;0;;;1;;;2364;5022;7386;3835;20;;16;1;;3;18;21;7;1;;1;;
BLOCS;2014;690780655;690000377;;4;;0;;0;;3;;0;;7;;;1;;;12;;;2099;1343;3442;3111;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;2;27;29;0;;;;;;969;3374;4343;2283;;;;;;0;4;4;3;;;;;
BLOCS;2014;690780663;690000385;1;10;;1;;1;;1;;1;;14;;;1;;;12;;;5087;5348;10435;8260;;;;;;4;7;11;11;;;;;;1;0;1;1;;;;;;147;17;164;164;;;;;;1635;2479;4114;3402;;;;;;6;13;19;5;;;;;
BLOCS;2014;690781836;690006598;1;4;0;0;;0;;1;0;0;;5;0;0;2;0;0;6;0;0;1558;3093;4651;3452;;1;0;0;0;0;5;5;5;;;;;;1;0;1;0;;;;;;1;0;1;0;;;;;;547;2378;2925;1531;;;;;;2;9;11;8;;;;;
BLOCS;2014;690782834;690000724;4;13;;0;;3;;2;;0;;18;;;2;;;15;;;8070;12482;20552;18660;;47;118;47;95;172;39;211;202;;1;1;;;1915;55;1970;1643;;2;1;;1;796;235;1031;0;;1;10;;;1630;4805;6435;3901;;;57;4;3;14;154;168;27;;;2;;
BLOCS;2014;690783154;690781810;10;21;4;2;0;3;0;5;;6;0;37;4;4;9;1;;48;5;;26904;6245;33149;22827;94;71;39;23;44;4;1680;1684;9;2;;;;;6;2;8;1;4;;;;;954;196;1150;0;103;;;;;7674;1595;9269;4924;6024;;;;;253;52;305;171;2059;;;;
BLOCS;2014;690784137;690781810;7;20;2;2;1;4;3;4;0;0;0;30;6;4;8;1;;51;8;9;17457;7193;24650;16813;130;54;15;15;27;1412;523;1935;842;153;;;;;5;3;8;1;0;;;;;118;9;127;0;6;;;;;5739;2687;8426;3816;12018;;;;;114;118;232;10;677;;;;
BLOCS;2014;690784152;690781810;3;18;;2;2;2;1;4;0;2;0;28;3;0;5;0;0;38;0;0;9985;5779;15764;10049;123;9;3;2;1;2449;1226;3675;1493;282;;;;;1599;22;1621;219;6;;;;;284;5;289;0;3;;;;;6007;2604;8611;3493;7750;;;;;156;124;280;29;1194;;;;
BLOCS;2014;690784178;690781810;2;10;1;0;0;2;1;0;0;1;;13;2;0;1;1;;14;1;;2551;29;2580;1842;;8;1;2;3;0;0;0;0;;;;;;1;0;1;0;;;;;;10;0;10;0;;;;;;426;13;439;12;431;;;;;8;0;8;0;40;;;;
BLOCS;2014;690784186;690781810;1;6;0;0;0;2;0;1;0;0;0;9;0;;1;0;;8;0;;4491;70;4561;3807;6;10;6;;4;0;0;0;0;;;;;;2139;29;2168;515;5;;;;;761;5;766;0;7;;;;;1919;226;2145;103;201;;;;;14;3;17;0;;;;;
BLOCS;2014;690784194;690781810;;0;;;;0;;0;;0;;0;;;;;;;;;13;0;13;0;;;;;;0;0;0;0;;;;;;0;0;0;0;;;;;;2;0;2;0;;;;;;138;0;138;21;;;;;;1;0;1;0;;;;;
BLOCS;2014;690793468;690002068;3;9;9;0;;4;3;4;0;0;;17;12;;2;2;;20;20;;6478;2929;9407;8128;;;;;;3;5;8;8;;;;;;1517;14;1531;1102;;;;;;483;377;860;0;;;;;;2969;5497;8466;5618;;;;;;21;167;188;188;;;;;
BLOCS;2014;690796727;;1;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BLOCS;2014;690805361;690805353;1;9;;1;0;2;;3;;1;;16;0;;1;;;10;;;10766;3296;14062;12014;483;4;52;2;9;910;63;973;336;30;3;0;0;0;1505;130;1635;45;0;0;0;0;0;199;58;257;0;0;0;1;0;0;2395;2153;4548;2393;2400;0;11;0;0;8;60;68;3;2;0;0;0;0
BLOCS;2014;690807367;690003447;1;8;8;1;1;1;1;1;1;1;1;12;12;2;1;1;;14;14;;3873;6285;10158;8145;320;57;6;14;23;608;54;662;289;;2;2;;1;2;1;3;2;;;;;;197;23;220;0;;;;;;1649;3240;4889;3620;;;;;;6;90;96;2;198;;;;
